Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E3,04/11/97,Mansfield,Rotherham,3,3,D,,,,,,,,,,,,,,,,,,,,,
E3,04/11/97,Notts County,Chester,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,04/11/97,Peterboro,Shrewsbury,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,04/11/97,Rochdale,Lincoln,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,04/11/97,Scunthorpe,Cambridge,3,3,D,,,,,,,,,,,,,,,,,,,,,
E3,04/11/97,Swansea City,Hartlepool,0,2,A,,,,,,,,,,,,,,,,,,,,,
E3,04/11/97,Torquay,Darlington,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,05/11/97,Brighton & Hove Albion,Barnet,0,3,A,,,,,,,,,,,,,,,,,,,,,
E3,08/11/97,Barnet,Doncaster,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,08/11/97,Brighton & Hove Albion,Rotherham,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,08/11/97,Cardiff City,Torquay,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,08/11/97,Hull City,Shrewsbury,1,4,A,,,,,,,,,,,,,,,,,,,,,
E3,08/11/97,Leyton Orient,Chester,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,08/11/97,Macclesfield,Cambridge,3,1,H,,,,,,,,,,,,,,,,,,,,,
E3,08/11/97,Mansfield,Scarborough,3,2,H,,,,,,,,,,,,,,,,,,,,,
E3,08/11/97,Notts County,Exeter,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,08/11/97,Peterboro,Darlington,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,08/11/97,Rochdale,Colchester,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,08/11/97,Scunthorpe,Hartlepool,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,08/11/97,Swansea City,Lincoln,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,11/11/97,Cardiff City,Scunthorpe,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,18/11/97,Barnet,Torquay,3,3,D,,,,,,,,,,,,,,,,,,,,,
E3,18/11/97,Cambridge,Brighton & Hove Albion,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,18/11/97,Cardiff City,Hull City,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,18/11/97,Chester,Peterboro,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,18/11/97,Colchester,Notts County,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,18/11/97,Darlington,Leyton Orient,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,18/11/97,Exeter,Mansfield,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,18/11/97,Hartlepool,Rochdale,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,18/11/97,Lincoln,Doncaster,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,18/11/97,Rotherham,Scunthorpe,1,3,A,,,,,,,,,,,,,,,,,,,,,
E3,18/11/97,Scarborough,Swansea City,3,2,H,,,,,,,,,,,,,,,,,,,,,
E3,18/11/97,Shrewsbury,Macclesfield,4,3,H,,,,,,,,,,,,,,,,,,,,,
E3,22/11/97,Brighton & Hove Albion,Cardiff City,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,22/11/97,Colchester,Lincoln,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,22/11/97,Darlington,Cambridge,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,22/11/97,Doncaster,Rochdale,0,3,A,,,,,,,,,,,,,,,,,,,,,
E3,22/11/97,Exeter,Shrewsbury,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,22/11/97,Hartlepool,Barnet,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,22/11/97,Leyton Orient,Notts County,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,22/11/97,Macclesfield,Hull City,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,22/11/97,Peterboro,Mansfield,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,22/11/97,Scarborough,Rotherham,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,22/11/97,Torquay,Scunthorpe,2,4,A,,,,,,,,,,,,,,,,,,,,,
E3,24/11/97,Chester,Swansea City,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,29/11/97,Barnet,Darlington,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,29/11/97,Cambridge,Hartlepool,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,29/11/97,Cardiff City,Scarborough,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,29/11/97,Chester,Exeter,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,29/11/97,Hull City,Doncaster,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,29/11/97,Lincoln,Macclesfield,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,29/11/97,Mansfield,Leyton Orient,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,29/11/97,Notts County,Peterboro,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,29/11/97,Rochdale,Torquay,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,29/11/97,Rotherham,Colchester,3,2,H,,,,,,,,,,,,,,,,,,,,,
E3,29/11/97,Scunthorpe,Brighton & Hove Albion,0,2,A,,,,,,,,,,,,,,,,,,,,,
E3,29/11/97,Shrewsbury,Swansea City,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,02/12/97,Doncaster,Chester,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,02/12/97,Exeter,Lincoln,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,02/12/97,Hartlepool,Hull City,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,02/12/97,Leyton Orient,Barnet,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,02/12/97,Peterboro,Cambridge,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,02/12/97,Swansea City,Rotherham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,02/12/97,Torquay,Mansfield,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,03/12/97,Brighton & Hove Albion,Notts County,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,06/12/97,Scarborough,Rochdale,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,12/12/97,Cambridge,Exeter,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,13/12/97,Barnet,Macclesfield,3,1,H,,,,,,,,,,,,,,,,,,,,,
