Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
SP1,12/03/95,Compostela,Celta Vigo,2,0,H
SP1,12/03/95,Espanyol,Real Betis,0,0,D
SP1,12/03/95,Racing Santander,Real Madrid,3,1,H
SP1,12/03/95,Sevilla FC,Real Sociedad,2,0,H
SP1,12/03/95,Sporting Gijón,Logrones,2,2,D
SP1,12/03/95,Tenerife,Oviedo,1,1,D
SP1,12/03/95,Valencia,Real Valladolid,3,0,H
SP1,12/03/95,Real Zaragoza,Deportivo La Coruña,1,0,H
SP1,18/03/95,Athletic Bilbao,Sevilla FC,0,2,A
SP1,18/03/95,Deportivo La Coruña,Atletico Madrid,0,1,A
SP1,19/03/95,Albacete,Sporting Gijón,1,2,A
SP1,19/03/95,Barcelona,Valencia,0,0,D
SP1,19/03/95,Real Betis,Compostela,1,0,H
SP1,19/03/95,Celta Vigo,Real Zaragoza,0,0,D
SP1,19/03/95,Logrones,Racing Santander,0,1,A
SP1,19/03/95,Oviedo,Real Sociedad,3,0,H
SP1,19/03/95,Real Madrid,Espanyol,1,0,H
SP1,19/03/95,Real Valladolid,Tenerife,1,4,A
SP1,01/04/95,Valencia,Deportivo La Coruña,1,2,A
SP1,01/04/95,Real Zaragoza,Real Betis,3,0,H
SP1,02/04/95,Atletico Madrid,Celta Vigo,0,2,A
SP1,02/04/95,Compostela,Real Madrid,1,1,D
SP1,02/04/95,Espanyol,Logrones,2,0,H
SP1,02/04/95,Racing Santander,Albacete,2,1,H
SP1,02/04/95,Sevilla FC,Oviedo,1,1,D
SP1,02/04/95,Real Sociedad,Real Valladolid,3,0,H
SP1,02/04/95,Sporting Gijón,Athletic Bilbao,1,1,D
SP1,02/04/95,Tenerife,Barcelona,2,1,H
SP1,08/04/95,Real Betis,Atletico Madrid,2,0,H
SP1,09/04/95,Albacete,Espanyol,1,1,D
SP1,09/04/95,Athletic Bilbao,Racing Santander,2,0,H
SP1,09/04/95,Barcelona,Real Sociedad,1,1,D
SP1,09/04/95,Celta Vigo,Valencia,0,0,D
SP1,09/04/95,Deportivo La Coruña,Tenerife,4,1,H
SP1,09/04/95,Logrones,Compostela,0,4,A
SP1,09/04/95,Real Madrid,Real Zaragoza,3,0,H
SP1,09/04/95,Sporting Gijón,Sevilla FC,3,0,H
SP1,09/04/95,Real Valladolid,Oviedo,2,1,H
SP1,15/04/95,Atletico Madrid,Real Madrid,0,2,A
