Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
SP1,06/03/94,Rayo Vallecano,Sporting Gijón,2,1,H
SP1,13/03/94,Albacete,Racing Santander,3,0,H
SP1,13/03/94,Barcelona,Atletico Madrid,5,3,H
SP1,13/03/94,Celta Vigo,Valencia,1,2,A
SP1,13/03/94,Osasuna,Deportivo La Coruña,0,0,D
SP1,13/03/94,Real Madrid,Rayo Vallecano,5,2,H
SP1,13/03/94,Sevilla FC,Lerida,2,1,H
SP1,13/03/94,Real Sociedad,Tenerife,2,1,H
SP1,13/03/94,Sporting Gijón,Logrones,1,2,A
SP1,13/03/94,Real Valladolid,Athletic Bilbao,1,1,D
SP1,13/03/94,Real Zaragoza,Oviedo,2,1,H
SP1,20/03/94,Athletic Bilbao,Celta Vigo,2,1,H
SP1,20/03/94,Atletico Madrid,Real Zaragoza,0,4,A
SP1,20/03/94,Deportivo La Coruña,Real Valladolid,0,0,D
SP1,20/03/94,Lerida,Real Sociedad,1,0,H
SP1,20/03/94,Logrones,Real Madrid,3,4,A
SP1,20/03/94,Oviedo,Osasuna,1,0,H
SP1,20/03/94,Racing Santander,Barcelona,1,1,D
SP1,20/03/94,Tenerife,Albacete,2,1,H
SP1,20/03/94,Valencia,Sporting Gijón,1,0,H
SP1,20/03/94,Rayo Vallecano,Sevilla FC,2,1,H
SP1,27/03/94,Albacete,Lerida,2,1,H
SP1,27/03/94,Barcelona,Tenerife,2,1,H
SP1,27/03/94,Deportivo La Coruña,Athletic Bilbao,4,1,H
SP1,27/03/94,Osasuna,Atletico Madrid,0,1,A
SP1,27/03/94,Real Madrid,Valencia,3,2,H
SP1,27/03/94,Sevilla FC,Logrones,4,1,H
SP1,27/03/94,Real Sociedad,Rayo Vallecano,1,1,D
SP1,27/03/94,Sporting Gijón,Celta Vigo,2,1,H
SP1,27/03/94,Real Valladolid,Oviedo,0,0,D
SP1,27/03/94,Real Zaragoza,Racing Santander,2,0,H
SP1,03/04/94,Athletic Bilbao,Sporting Gijón,7,0,H
SP1,03/04/94,Atletico Madrid,Real Valladolid,2,0,H
SP1,03/04/94,Celta Vigo,Real Madrid,3,2,H
SP1,03/04/94,Lerida,Barcelona,1,2,A
SP1,03/04/94,Logrones,Real Sociedad,2,0,H
SP1,03/04/94,Oviedo,Deportivo La Coruña,2,5,A
SP1,03/04/94,Racing Santander,Osasuna,3,1,H
SP1,03/04/94,Tenerife,Real Zaragoza,5,3,H
SP1,03/04/94,Valencia,Sevilla FC,1,1,D
SP1,03/04/94,Rayo Vallecano,Albacete,0,0,D
SP1,06/04/94,Albacete,Logrones,2,2,D
SP1,06/04/94,Barcelona,Rayo Vallecano,1,0,H
SP1,06/04/94,Deportivo La Coruña,Atletico Madrid,2,1,H
SP1,06/04/94,Osasuna,Tenerife,1,0,H
SP1,06/04/94,Oviedo,Athletic Bilbao,3,0,H
SP1,06/04/94,Real Madrid,Sporting Gijón,2,2,D
SP1,06/04/94,Sevilla FC,Celta Vigo,4,1,H
SP1,06/04/94,Real Sociedad,Valencia,0,0,D
SP1,06/04/94,Real Valladolid,Racing Santander,0,3,A
SP1,06/04/94,Real Zaragoza,Lerida,1,1,D
SP1,10/04/94,Athletic Bilbao,Real Madrid,2,1,H
SP1,10/04/94,Atletico Madrid,Oviedo,0,3,A
SP1,10/04/94,Celta Vigo,Real Sociedad,3,2,H
SP1,10/04/94,Lerida,Osasuna,1,2,A
SP1,10/04/94,Logrones,Barcelona,0,0,D
SP1,10/04/94,Racing Santander,Deportivo La Coruña,0,1,A
SP1,10/04/94,Sporting Gijón,Sevilla FC,0,1,A
SP1,10/04/94,Tenerife,Real Valladolid,0,2,A
SP1,10/04/94,Valencia,Albacete,4,0,H
SP1,10/04/94,Rayo Vallecano,Real Zaragoza,1,2,A
SP1,17/04/94,Albacete,Celta Vigo,0,4,A
SP1,17/04/94,Atletico Madrid,Athletic Bilbao,4,2,H
SP1,17/04/94,Barcelona,Valencia,3,1,H
SP1,17/04/94,Deportivo La Coruña,Tenerife,2,0,H
SP1,17/04/94,Osasuna,Rayo Vallecano,1,1,D
SP1,17/04/94,Oviedo,Racing Santander,3,0,H
SP1,17/04/94,Sevilla FC,Real Madrid,0,1,A
SP1,17/04/94,Real Sociedad,Sporting Gijón,0,1,A
SP1,17/04/94,Real Valladolid,Lerida,0,2,A
SP1,17/04/94,Real Zaragoza,Logrones,1,1,D
SP1,24/04/94,Athletic Bilbao,Sevilla FC,1,1,D
SP1,24/04/94,Celta Vigo,Barcelona,0,4,A
SP1,24/04/94,Lerida,Deportivo La Coruña,0,0,D
SP1,24/04/94,Logrones,Osasuna,3,2,H
SP1,24/04/94,Real Madrid,Real Sociedad,0,1,A
SP1,24/04/94,Racing Santander,Atletico Madrid,2,0,H
SP1,24/04/94,Sporting Gijón,Albacete,1,0,H
SP1,24/04/94,Tenerife,Oviedo,2,2,D
SP1,24/04/94,Valencia,Real Zaragoza,3,0,H
SP1,24/04/94,Rayo Vallecano,Real Valladolid,0,1,A
SP1,01/05/94,Albacete,Real Madrid,1,4,A
SP1,01/05/94,Atletico Madrid,Tenerife,2,0,H
SP1,01/05/94,Barcelona,Sporting Gijón,4,0,H
SP1,01/05/94,Deportivo La Coruña,Rayo Vallecano,0,0,D
SP1,01/05/94,Osasuna,Valencia,3,3,D
SP1,01/05/94,Oviedo,Lerida,0,0,D
SP1,01/05/94,Racing Santander,Athletic Bilbao,2,2,D
SP1,01/05/94,Real Sociedad,Sevilla FC,0,0,D
SP1,01/05/94,Real Valladolid,Logrones,2,0,H
SP1,01/05/94,Real Zaragoza,Celta Vigo,4,1,H
SP1,08/05/94,Celta Vigo,Osasuna,4,0,H
SP1,08/05/94,Lerida,Atletico Madrid,0,1,A
SP1,08/05/94,Logrones,Deportivo La Coruña,0,2,A
SP1,08/05/94,Real Madrid,Barcelona,0,1,A
SP1,08/05/94,Sevilla FC,Albacete,2,0,H
SP1,08/05/94,Real Sociedad,Athletic Bilbao,0,0,D
SP1,08/05/94,Sporting Gijón,Real Zaragoza,0,3,A
SP1,08/05/94,Tenerife,Racing Santander,1,0,H
SP1,08/05/94,Valencia,Real Valladolid,5,1,H
SP1,08/05/94,Rayo Vallecano,Oviedo,0,0,D
SP1,15/05/94,Albacete,Real Sociedad,1,1,D
SP1,15/05/94,Athletic Bilbao,Tenerife,3,2,H
SP1,15/05/94,Atletico Madrid,Rayo Vallecano,2,0,H
SP1,15/05/94,Barcelona,Sevilla FC,5,2,H
SP1,15/05/94,Deportivo La Coruña,Valencia,0,0,D
SP1,15/05/94,Osasuna,Sporting Gijón,3,0,H
SP1,15/05/94,Oviedo,Logrones,1,2,A
SP1,15/05/94,Racing Santander,Lerida,2,1,H
SP1,15/05/94,Real Valladolid,Celta Vigo,0,0,D
SP1,15/05/94,Real Zaragoza,Real Madrid,4,1,H
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
